Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Tail_FlightNum
2008,10,20,1,905,905,1055,1058,NW,230,233,206,-3,0,MSP,LAX,1536,12,12,0,,0,-99,-99,-99,-99,-99,N589NW - 319
2008,9,24,3,2154,2155,2346,2352,FL,112,117,96,-6,-1,ATL,BUF,712,5,11,0,,0,-99,-99,-99,-99,-99,N273AT - 556
2008,11,5,3,1047,1050,1133,1140,MQ,46,50,27,-7,-3,DFW,GRK,134,3,16,0,,0,-99,-99,-99,-99,-99,N855MQ - 3505
2008,8,3,7,2038,2040,2300,2310,AA,262,270,244,-10,-2,ORD,SJC,1829,4,14,0,,0,-99,-99,-99,-99,-99,N4XGAA - 629
2008,4,15,2,1414,1325,1714,1620,MQ,120,115,100,54,49,ORD,CLT,599,3,17,0,,0,49,0,5,0,0,N933JN - 4008
2008,5,31,6,1139,1135,1252,1255,MQ,73,80,59,-3,4,ORD,BNA,409,5,9,0,,0,-99,-99,-99,-99,-99,N663AR - 4125
2008,3,26,3,1108,1105,1342,1330,AA,274,265,244,12,3,ORD,LAX,1745,11,19,0,,0,-99,-99,-99,-99,-99,N628AA - 1247
2008,10,21,2,1308,1315,1547,1545,AA,159,150,129,2,-7,MSP,DFW,852,10,20,0,,0,-99,-99,-99,-99,-99,N525AA - 1227
2008,1,23,3,1544,1538,1546,1550,EV,62,72,43,-4,6,ATL,BNA,214,5,14,0,,0,-99,-99,-99,-99,-99,N758EV - 4766
2008,11,29,6,852,842,1024,1005,DL,92,83,47,19,10,ATL,RDU,356,6,39,0,,0,10,0,9,0,0,N659DL - 1445
2008,9,8,1,1844,1850,2040,2057,NW,116,127,99,-17,-6,MSP,MEM,700,5,12,0,,0,-99,-99,-99,-99,-99,N357NB - 446
2008,12,12,5,850,850,1205,1205,MQ,135,135,104,0,0,DFW,CVG,812,3,28,0,,0,-99,-99,-99,-99,-99,N660MQ - 3437
2008,4,15,2,1339,1340,1444,1440,AA,125,120,103,4,-1,DFW,DEN,641,7,15,0,,0,-99,-99,-99,-99,-99,N244AA - 1351
2008,3,23,7,1323,1320,1417,1430,MQ,114,130,97,-13,3,ATL,ORD,606,3,14,0,,0,-99,-99,-99,-99,-99,N508AE - 4443
2008,5,20,2,1353,1356,1443,1445,YV,50,49,26,-2,-3,ORD,BMI,116,4,20,0,,0,-99,-99,-99,-99,-99,N27172 - 7307
2008,10,24,5,605,605,854,900,MQ,109,115,91,-6,0,ORD,BWI,622,4,14,0,,0,-99,-99,-99,-99,-99,N634MQ - 3961
2008,1,19,6,1815,1815,1952,1950,AA,97,95,70,2,0,DFW,HSV,603,5,22,0,,0,-99,-99,-99,-99,-99,N259AA - 1902
2008,7,12,6,830,831,1018,1015,EV,108,104,77,3,-1,ATL,IAD,533,5,26,0,,0,-99,-99,-99,-99,-99,N717EV - 4412
2008,12,14,7,950,950,1045,1045,MQ,55,55,37,0,0,DFW,TXK,181,3,15,0,,0,-99,-99,-99,-99,-99,N617MQ - 3355
2008,10,16,4,1907,1910,2048,2055,MQ,41,45,24,-7,-3,ORD,AZO,122,2,15,0,,0,-99,-99,-99,-99,-99,N671MQ - 4502
2008,1,5,6,642,640,NA,722,MQ,NA,42,NA,NA,2,ORD,RST,268,NA,10,0,,1,-99,-99,-99,-99,-99,N637AE - 4397
2008,5,23,5,1223,1230,1345,1400,AA,82,90,67,-15,-7,DFW,MFE,468,4,11,0,,0,-99,-99,-99,-99,-99,N552AA - 1770
2008,11,1,6,1146,1150,1508,1449,DL,142,119,92,19,-4,ORD,ATL,606,35,15,0,,0,0,0,19,0,0,N950DL - 791
2008,6,14,6,1704,1715,1822,1838,NW,78,83,61,-16,-11,MSP,MCI,393,5,12,0,,0,-99,-99,-99,-99,-99,N945N - 1533
2008,3,17,1,1235,1237,1437,1428,FL,122,111,94,9,-2,ATL,FNT,644,15,13,0,,0,-99,-99,-99,-99,-99,N175AT - 253
2008,3,29,6,1719,1710,2112,2115,AA,173,185,159,-3,9,DFW,PHL,1302,3,11,0,,0,-99,-99,-99,-99,-99,N454AA - 1072
2008,4,2,3,1734,1730,1909,1915,AA,95,105,76,-6,4,DFW,BNA,631,6,13,0,,0,-99,-99,-99,-99,-99,N488AA - 1684
2008,12,22,1,1459,1455,1806,1814,US,127,139,111,-8,4,DFW,CLT,936,4,12,0,,0,-99,-99,-99,-99,-99,N737US - 1102
2008,8,25,1,1339,1335,1528,1535,MQ,49,60,32,-7,4,ORD,IND,177,6,11,0,,0,-99,-99,-99,-99,-99,N686AE - 3970
2008,4,4,5,1408,1405,1604,1556,US,236,231,188,8,3,ORD,PHX,1440,9,39,0,,0,-99,-99,-99,-99,-99,N637AW - 660
2008,8,15,5,1037,1040,1134,1146,9E,117,126,89,-12,-3,ATL,MKE,669,4,24,0,,0,-99,-99,-99,-99,-99,91709E - 2053
2008,9,8,1,1327,1329,1629,1620,UA,122,111,85,9,-2,ORD,CLT,599,7,30,0,,0,-99,-99,-99,-99,-99,N924UA - 432
2008,5,21,3,1537,1512,1733,1659,FL,116,107,91,34,25,ATL,FLL,581,5,20,0,,0,25,0,9,0,0,N315AT - 776
2008,10,15,3,1156,1200,1419,1420,MQ,83,80,49,-1,-4,ORD,CLE,316,5,29,0,,0,-99,-99,-99,-99,-99,N506MQ - 4131
2008,11,22,6,845,830,1023,959,FL,98,89,71,24,15,ATL,PHF,508,4,23,0,,0,0,0,9,0,15,N278AT - 902
2008,3,18,2,721,705,1103,1034,NW,162,149,121,29,16,MSP,EWR,1008,4,37,0,,0,0,16,13,0,0,N370NB - 1090
2008,3,12,3,1039,952,1138,1048,YV,59,56,33,50,47,ORD,ATW,160,4,22,0,,0,50,0,0,0,0,N649BR - 7290
2008,7,17,4,1555,1549,1701,1659,OO,66,70,40,2,6,CID,ORD,196,13,13,0,,0,-99,-99,-99,-99,-99,N982SW - 6006
2008,7,9,3,1837,1838,2040,2028,EV,123,110,87,12,-1,ATL,EYW,646,2,34,0,,0,-99,-99,-99,-99,-99,N317CA - 4286
2008,5,28,3,1146,1140,1421,1423,NW,335,343,310,-2,6,MSP,ANC,2518,6,19,0,,0,-99,-99,-99,-99,-99,N520US - 843
2008,7,27,7,2310,1845,2352,1941,DL,222,236,193,251,265,ATL,PHX,1587,9,20,0,,0,251,0,0,0,0,N139DL - 1033
2008,3,30,7,1135,1137,1304,1300,NW,149,143,129,4,-2,MSP,HDN,774,6,14,0,,0,-99,-99,-99,-99,-99,N351NB - 1608
2008,6,30,1,1638,1610,1754,1745,EV,136,155,112,9,28,ATL,AUS,813,4,20,0,,0,-99,-99,-99,-99,-99,N759EV - 4221
2008,12,30,2,1651,1654,1927,1922,DL,336,328,309,5,-3,ATL,PDX,2172,6,21,0,,0,-99,-99,-99,-99,-99,N6709 - 1287
2008,10,19,7,2020,1815,2152,1955,AA,92,100,72,117,125,DFW,STL,551,2,18,0,,0,117,0,0,0,0,N619AA - 2444
2008,12,24,3,957,729,1254,958,YV,117,89,65,176,148,ORD,BUF,473,4,48,0,,0,176,0,0,0,0,N77331 - 7219
2008,9,15,1,1653,1655,2010,2015,AA,137,140,99,-5,-2,ORD,LGA,733,18,20,0,,0,-99,-99,-99,-99,-99,N429AA - 354
2008,8,22,5,1733,1735,2036,2045,AA,123,130,104,-9,-2,DFW,IND,762,6,13,0,,0,-99,-99,-99,-99,-99,N233AA - 1760
2008,1,17,4,1617,1530,1728,1644,EV,71,74,43,44,47,ATL,FAY,331,5,23,0,,0,0,0,0,0,44,N900EV - 4245
2008,7,3,4,2116,2105,2257,2240,MQ,101,95,81,17,11,ORD,XNA,522,3,17,0,,0,11,0,6,0,0,N511AE - 4035
2008,12,10,3,1258,1225,1627,1530,AA,149,125,99,57,33,ORD,LGA,733,5,45,0,,0,0,0,57,0,0,N479AA - 374
2008,6,26,4,1010,1015,1112,1129,FL,122,134,100,-17,-5,ATL,DFW,732,5,17,0,,0,-99,-99,-99,-99,-99,N932AT - 124
2008,3,21,5,1252,1240,1356,1340,AA,64,60,41,16,12,DFW,TUL,237,6,17,0,,0,12,0,4,0,0,N3CNAA - 1672
2008,7,21,1,957,1000,1027,1035,EV,90,95,63,-8,-3,ATL,BTR,449,3,24,0,,0,-99,-99,-99,-99,-99,N920EV - 4444
2008,2,5,2,1606,1440,1848,1705,MQ,102,85,59,103,86,ORD,PIT,412,10,33,0,,0,81,0,17,0,5,N640AE - 4159
2008,5,19,1,1725,1720,1952,1937,UA,267,257,246,15,5,ORD,SEA,1721,8,13,0,,0,0,0,15,0,0,N582UA - 949
2008,5,9,5,2153,2145,2324,2302,DL,151,137,114,22,8,ATL,DFW,732,9,28,0,,0,0,0,14,0,8,N959DL - 1409
2008,2,6,3,617,620,943,940,AA,146,140,129,3,-3,DFW,MCO,984,6,11,0,,0,-99,-99,-99,-99,-99,N5BTAA - 1640
2008,8,29,5,1515,1515,1647,1651,OH,92,96,55,-4,0,ATL,RDU,356,2,35,0,,0,-99,-99,-99,-99,-99,N796CA - 5232
2008,12,7,7,1301,1305,1407,1420,MQ,66,75,48,-13,-4,DFW,LIT,304,4,14,0,,0,-99,-99,-99,-99,-99,N623MQ - 3777
2008,9,2,2,941,940,1225,1236,YV,104,116,86,-11,1,ORD,ATL,606,6,12,0,,0,-99,-99,-99,-99,-99,N504MJ - 7204
2008,2,1,5,2121,1800,36,2114,UA,135,134,106,202,201,ORD,LGA,733,6,23,0,,0,0,0,2,0,200,N571UA - 836
2008,9,15,1,2101,2100,2237,2245,MQ,96,105,77,-8,1,DFW,HSV,603,3,16,0,,0,-99,-99,-99,-99,-99,N627AE - 3397
2008,1,31,4,751,710,951,845,MQ,120,95,76,66,41,ORD,HSV,510,5,39,0,,0,41,0,25,0,0,N612AE - 4301
2008,2,14,4,2244,2240,2338,2338,DL,54,58,32,0,4,ATL,SAV,215,6,16,0,,0,-99,-99,-99,-99,-99,N994DL - 687
2008,6,23,1,2111,2115,2328,2330,MQ,77,75,51,-2,-4,ORD,SDF,286,15,11,0,,0,-99,-99,-99,-99,-99,N632AE - 4329
2008,12,1,1,901,856,1038,1011,EV,157,135,109,27,5,ATL,ICT,781,5,43,0,,0,5,0,22,0,0,N354CA - 5574
2008,2,27,3,1759,1800,2038,2107,US,99,127,84,-29,-1,ORD,CLT,599,7,8,0,,0,-99,-99,-99,-99,-99,N530AU - 1881
2008,7,29,2,2100,1915,36,2253,XE,156,158,135,103,105,DFW,CLE,1021,6,15,0,,0,36,0,0,0,67,N16919 - 2572
2008,6,25,3,703,705,811,814,DL,68,69,46,-3,-2,ATL,CLT,227,7,15,0,,0,-99,-99,-99,-99,-99,N3761R - 742
2008,3,22,6,1144,1148,1324,1330,EV,160,162,142,-6,-4,ATL,FSD,954,4,14,0,,0,-99,-99,-99,-99,-99,N937EV - 4894
2008,6,5,4,913,915,1042,1017,NW,149,122,120,25,-2,MSP,DEN,680,12,17,0,,0,0,0,25,0,0,N360NW - 561
2008,6,30,1,1953,1950,2242,2255,AA,109,125,94,-13,3,DFW,ATL,732,6,9,0,,0,-99,-99,-99,-99,-99,N576AA - 1332
2008,11,6,4,609,613,859,900,OO,110,107,89,-1,-4,ORD,SYR,607,4,17,0,,0,-99,-99,-99,-99,-99,N930SW - 6752
2008,5,22,4,1343,1345,1513,1455,AA,210,190,186,18,-2,DFW,ONT,1189,9,15,0,,0,0,0,18,0,0,N4YGAA - 1649
2008,8,5,2,1442,1446,1600,1608,NW,78,82,59,-8,-4,MSP,BIS,386,5,14,0,,0,-99,-99,-99,-99,-99,N765NC - 1668
2008,1,2,3,538,535,759,820,CO,141,165,122,-21,3,ORD,IAH,925,5,14,0,,0,-99,-99,-99,-99,-99,N18220 - 1516
2008,11,25,2,1902,1857,2026,2034,UA,144,157,122,-8,5,ORD,DEN,888,6,16,0,,0,-99,-99,-99,-99,-99,N776UA - 253
2008,4,17,4,1411,1340,1522,1500,MQ,71,80,56,22,31,DFW,BTR,383,2,13,0,,0,18,0,0,0,4,N854AE - 3405
2008,9,27,6,1210,1210,1308,1310,AA,58,60,40,-2,0,DFW,TUL,237,4,14,0,,0,-99,-99,-99,-99,-99,N3ABAA - 1672
2008,1,7,1,1653,1545,1944,1845,MQ,111,120,96,59,68,ORD,BDL,783,4,11,0,,0,0,0,0,0,59,N634AE - 4481
2008,9,26,5,1711,1715,2002,2020,DL,111,125,86,-18,-4,ORD,ATL,606,8,17,0,,0,-99,-99,-99,-99,-99,N906DE - 797
2008,9,7,7,1904,1904,2057,2050,YV,113,106,81,7,0,ATL,IAD,533,5,27,0,,0,-99,-99,-99,-99,-99,N505MJ - 7269
2008,4,2,3,758,800,1037,1033,FL,159,153,127,4,-2,ATL,BOS,946,6,26,0,,0,-99,-99,-99,-99,-99,N149AT - 278
2008,6,18,3,1235,1237,1416,1432,OO,101,115,83,-16,-2,ORD,TUL,585,4,14,0,,0,-99,-99,-99,-99,-99,N959SW - 6091
2008,6,14,6,857,841,1154,1143,OO,117,122,98,11,16,ORD,SAV,773,4,15,0,,0,-99,-99,-99,-99,-99,N724SK - 5908
2008,2,5,2,1936,1840,2038,1945,AA,122,125,94,53,56,DFW,DEN,641,9,19,0,,0,0,0,0,0,53,N4WVAA - 1027
2008,1,8,2,1720,1710,1907,1850,9E,107,100,73,17,10,MSP,STL,449,12,22,0,,0,0,0,7,0,10,80209E - 5688
2008,4,11,5,649,650,953,1020,MQ,124,150,113,-27,-1,XNA,DCA,963,2,9,0,,0,-99,-99,-99,-99,-99,N727AE - 4740
2008,9,30,2,2127,2130,2332,2357,DL,125,147,106,-25,-3,ATL,BDL,859,5,14,0,,0,-99,-99,-99,-99,-99,N924DL - 1562
2008,5,10,6,1956,2000,2234,2246,UA,218,226,205,-12,-4,ORD,BOI,1437,2,11,0,,0,-99,-99,-99,-99,-99,N936UA - 1161
2008,7,30,3,1240,1223,1405,1336,EV,85,73,51,29,17,ATL,FAY,331,3,31,0,,0,17,0,12,0,0,N977EV - 4767
2008,11,30,7,1535,1330,1657,1455,AA,202,205,184,122,125,DFW,LAX,1235,4,14,0,,0,10,0,0,0,112,N3CFAA - 2445
2008,12,10,3,1018,1025,1305,1318,UA,107,113,89,-13,-7,ORD,BWI,622,3,15,0,,0,-99,-99,-99,-99,-99,N334UA - 580
2008,3,14,5,653,700,948,1005,FL,115,125,93,-17,-7,DFW,ATL,732,8,14,0,,0,-99,-99,-99,-99,-99,N173AT - 100
2008,9,7,7,831,835,930,939,FL,119,124,102,-9,-4,ATL,HOU,696,3,14,0,,0,-99,-99,-99,-99,-99,N959AT - 292
2008,8,20,3,1920,1925,2031,2035,AA,71,70,50,-4,-5,ORD,STL,258,7,14,0,,0,-99,-99,-99,-99,-99,N554AA - 1765
2008,7,22,2,107,2315,108,2327,FL,61,72,50,101,112,ATL,MEM,332,2,9,0,,0,0,0,0,0,101,N895AT - 527
2008,2,4,1,1348,1350,1724,1730,AA,156,160,132,-6,-2,DFW,RIC,1158,9,15,0,,0,-99,-99,-99,-99,-99,N258AA - 1180
2008,7,10,4,1529,1352,1654,1517,FL,145,145,110,97,97,ATL,SAT,874,5,30,0,,0,0,97,0,0,0,N986AT - 581
2008,7,16,3,1221,1215,1218,1225,AA,117,130,103,-7,6,DFW,TUS,813,6,8,0,,0,-99,-99,-99,-99,-99,N536AA - 1437
2008,11,1,6,950,950,1126,1114,EV,96,84,55,12,0,ATL,DAB,366,3,38,0,,0,-99,-99,-99,-99,-99,N659CA - 5011
2008,8,29,5,2007,1910,2108,2015,AA,61,65,41,53,57,DFW,IAH,224,7,13,0,,0,0,5,0,0,48,N4YCAA - 2204
2008,10,24,5,2145,2150,2232,2235,MQ,47,45,29,-3,-5,ORD,DBQ,147,4,14,0,,0,-99,-99,-99,-99,-99,N631MQ - 4053
2008,1,21,1,2030,1900,2257,2120,AA,87,80,43,97,90,ORD,DTW,235,10,34,0,,0,0,25,27,0,45,N528AA - 510
2008,5,8,4,951,957,1200,1219,EV,129,142,109,-19,-6,ATL,ALB,852,3,17,0,,0,-99,-99,-99,-99,-99,N761EV - 4485
2008,10,1,3,1615,1615,1738,1800,AA,203,225,186,-22,0,ORD,PHX,1440,7,10,0,,0,-99,-99,-99,-99,-99,N524AA - 593
2008,7,19,6,1015,1019,1351,1359,NW,156,160,125,-8,-4,MSP,LGA,1020,8,23,0,,0,-99,-99,-99,-99,-99,N332NW - 560
2008,10,15,3,2004,2005,2114,2120,DL,130,135,101,-6,-1,ATL,MCI,692,5,24,0,,0,-99,-99,-99,-99,-99,N986DL - 1555
2008,4,22,2,2011,1955,2209,2156,OO,118,121,91,13,16,ORD,TUL,585,7,20,0,,0,-99,-99,-99,-99,-99,N465SW - 6042
2008,3,3,1,1036,920,1218,1059,NW,222,219,201,79,76,MSP,SEA,1399,8,13,0,,0,65,0,3,0,11,N527US - 171
2008,2,5,2,1028,950,1201,1121,DL,153,151,122,40,38,ATL,DFW,732,8,23,0,,0,38,0,2,0,0,N902DE - 1209
2008,2,23,6,1059,1102,1237,1248,NW,98,106,75,-11,-3,ORD,MEM,491,9,14,0,,0,-99,-99,-99,-99,-99,N764NC - 880
2008,4,18,5,1110,1115,1244,1237,DL,154,142,120,7,-5,ATL,AUS,813,4,30,0,,0,-99,-99,-99,-99,-99,N941DL - 1089
2008,5,4,7,628,630,804,815,OO,36,45,18,-11,-2,ORD,SBN,84,4,14,0,,0,-99,-99,-99,-99,-99,N951SW - 5923
2008,7,10,4,834,840,1003,1012,MQ,89,92,70,-9,-6,DFW,MLU,293,3,16,0,,0,-99,-99,-99,-99,-99,N273AE - 3341
2008,6,10,2,652,645,1050,1040,AA,178,175,152,10,7,ORD,FLL,1182,6,20,0,,0,-99,-99,-99,-99,-99,N4WWAA - 568
2008,6,22,7,1029,1031,1326,1327,UA,117,116,95,-1,-2,ORD,ATL,606,6,16,0,,0,-99,-99,-99,-99,-99,N937UA - 454
2008,1,24,4,840,830,1042,1046,OH,122,136,93,-4,10,ATL,JFK,760,9,20,0,,0,-99,-99,-99,-99,-99,N656CA - 5070
2008,4,9,3,NA,1851,NA,2000,DL,NA,129,NA,NA,NA,ATL,ORD,606,NA,NA,1,A,0,-99,-99,-99,-99,-99,N952DL - 1028
2008,8,19,2,2020,2025,2252,2310,AA,92,105,79,-18,-5,ORD,DCA,612,2,11,0,,0,-99,-99,-99,-99,-99,N449AA - 580
2008,1,5,6,1145,1145,1359,1355,AA,254,250,231,4,0,DFW,PDX,1616,2,21,0,,0,-99,-99,-99,-99,-99,N434AA - 453
2008,4,9,3,NA,2025,NA,2310,AA,NA,165,NA,NA,NA,ORD,SAT,1041,NA,NA,1,A,0,-99,-99,-99,-99,-99, - 345
2008,12,16,2,2135,2135,2258,2247,NW,143,132,112,11,0,MSP,BIL,748,2,29,0,,0,-99,-99,-99,-99,-99,N349NW - 1045
2008,9,18,4,1836,1756,2136,2104,UA,120,128,89,32,40,ORD,PHL,678,10,21,0,,0,0,0,32,0,0,N513UA - 884
2008,4,1,2,2255,2305,5,21,FL,130,136,111,-16,-10,ATL,DFW,732,7,12,0,,0,-99,-99,-99,-99,-99,N300AT - 123
2008,5,8,4,1414,1347,1629,1559,FL,135,132,107,30,27,ATL,LGA,761,5,23,0,,0,0,0,30,0,0,N987AT - 362
2008,2,27,3,1218,1210,1521,1515,AA,123,125,101,6,8,DFW,ATL,732,12,10,0,,0,-99,-99,-99,-99,-99,N547AA - 1616
2008,3,20,4,2236,2230,2400,2359,EV,84,89,70,1,6,ATL,PHF,508,3,11,0,,0,-99,-99,-99,-99,-99,N681BR - 4551
2008,2,15,5,817,820,1023,1035,MQ,66,75,48,-12,-3,ORD,CMH,296,4,14,0,,0,-99,-99,-99,-99,-99,N693AE - 4107
2008,12,15,1,1247,1250,1731,1715,AA,224,205,198,16,-3,DFW,BOS,1562,5,21,0,,0,0,0,16,0,0,N614AA - 1122
2008,8,17,7,952,955,1312,1300,MQ,140,125,113,12,-3,ORD,BDL,783,10,17,0,,0,-99,-99,-99,-99,-99,N939AE - 4282
2008,11,2,7,631,635,1017,1025,AA,166,170,148,-8,-4,ORD,RSW,1120,4,14,0,,0,-99,-99,-99,-99,-99,N498AA - 2420
2008,8,14,4,833,840,1017,958,DL,284,258,253,19,-7,ATL,SAN,1891,3,28,0,,0,0,0,19,0,0,N644DL - 1039
2008,12,27,6,1305,1308,1636,1612,UA,151,124,91,24,-3,ORD,BTV,763,3,57,0,,0,0,0,24,0,0,N831UA - 590
2008,11,15,6,1308,1310,1614,1600,NW,126,110,84,14,-2,MSP,DTW,528,13,29,0,,0,-99,-99,-99,-99,-99,N323US - 614
2008,9,25,4,1805,1805,2002,2005,MQ,57,60,33,-3,0,ORD,IND,177,7,17,0,,0,-99,-99,-99,-99,-99,N522AE - 4135
2008,12,2,2,1149,1150,1458,1455,MQ,129,125,111,3,-1,DFW,LEX,785,3,15,0,,0,-99,-99,-99,-99,-99,N801MQ - 3681
2008,4,8,2,1915,1915,1947,1958,EV,32,43,19,-11,0,ATL,CSG,83,3,10,0,,0,-99,-99,-99,-99,-99,N874AS - 4454
2008,10,4,6,759,715,856,828,US,57,73,40,28,44,ATL,CLT,227,5,12,0,,0,28,0,0,0,0,N624AW - 308
2008,4,3,4,1602,1605,1708,1720,9E,66,75,45,-12,-3,MSP,MLI,274,4,17,0,,0,-99,-99,-99,-99,-99,87839E - 5628
2008,11,8,6,1845,1850,2005,2003,EV,140,133,109,2,-5,ATL,CID,694,6,25,0,,0,-99,-99,-99,-99,-99,N881AS - 5446
2008,9,18,4,1230,1235,1412,1430,MQ,102,115,90,-18,-5,DFW,PIA,673,1,11,0,,0,-99,-99,-99,-99,-99,N687JS - 3463
2008,7,18,5,903,910,1155,1200,OO,112,110,86,-5,-7,ORD,ABE,654,5,21,0,,0,-99,-99,-99,-99,-99,N947SW - 5929
2008,8,8,5,1115,1115,1233,1231,DL,138,136,107,2,0,ATL,DFW,732,8,23,0,,0,-99,-99,-99,-99,-99,N3771K - 765
2008,4,13,7,2232,2215,103,46,NW,91,91,73,17,17,MSP,DTW,528,6,12,0,,0,17,0,0,0,0,N336NB - 149
2008,8,6,3,1119,1120,1309,1316,OO,50,56,32,-7,-1,ORD,LAN,179,4,14,0,,0,-99,-99,-99,-99,-99,N967SW - 5897
2008,9,15,1,1408,1410,1535,1555,9E,87,105,73,-20,-2,MSP,ICT,545,4,10,0,,0,-99,-99,-99,-99,-99,87189E - 2891
2008,2,9,6,755,730,839,822,MQ,44,52,25,17,25,DFW,TYR,103,4,15,0,,0,0,0,0,0,17,N250AE - 3219
2008,10,26,7,2038,2040,2339,2350,AA,121,130,107,-11,-2,DFW,TPA,929,3,11,0,,0,-99,-99,-99,-99,-99,N3BDAA - 528
2008,9,1,1,2033,2035,2224,2214,FL,111,99,71,10,-2,ATL,CAK,528,6,34,0,,0,-99,-99,-99,-99,-99,N983AT - 218
2008,11,24,1,823,830,948,956,FL,85,86,65,-8,-7,ATL,DAY,432,5,15,0,,0,-99,-99,-99,-99,-99,N993AT - 706
2008,12,16,2,641,645,758,813,DL,77,88,61,-15,-4,ATL,CVG,373,4,12,0,,0,-99,-99,-99,-99,-99,N301DQ - 1094
2008,2,18,1,1600,1600,1659,1724,DL,59,84,40,-25,0,ATL,CLT,227,6,13,0,,0,-99,-99,-99,-99,-99,N966DL - 1186
2008,7,23,3,1049,1050,1134,1145,MQ,105,115,88,-11,-1,DFW,MTJ,722,7,10,0,,0,-99,-99,-99,-99,-99,N512AE - 3895
2008,10,20,1,1133,1045,1438,1355,AA,125,130,95,43,48,DFW,ATL,732,14,16,0,,0,16,0,0,0,27,N4XAAA - 1868
2008,10,22,3,1001,1010,1104,1115,MQ,63,65,46,-11,-9,DFW,XNA,281,3,14,0,,0,-99,-99,-99,-99,-99,N519MQ - 3607
2008,8,24,7,1856,1859,2001,2016,9E,125,137,96,-15,-3,ATL,HOU,696,5,24,0,,0,-99,-99,-99,-99,-99,91539E - 2006
2008,9,26,5,1244,1245,1414,1415,AA,150,150,127,-1,-1,ORD,DEN,888,7,16,0,,0,-99,-99,-99,-99,-99,N422AA - 895
2008,11,26,3,1306,1311,1444,1455,OO,38,44,21,-11,-5,ORD,SBN,84,5,12,0,,0,-99,-99,-99,-99,-99,N986SW - 5889
2008,1,13,7,1511,1510,1622,1634,UA,71,84,57,-12,1,ORD,MSP,334,3,11,0,,0,-99,-99,-99,-99,-99,N539UA - 385
2008,9,11,4,924,925,1120,1115,NW,176,170,147,5,-1,MSP,SLC,991,9,20,0,,0,-99,-99,-99,-99,-99,N355NW - 679
2008,10,8,3,930,855,1047,1020,MQ,77,85,55,27,35,ORD,BNA,409,6,16,0,,0,22,0,0,0,5,N510MQ - 4078
2008,1,7,1,1052,1005,1202,1140,AA,130,155,114,22,47,ATL,DFW,732,6,10,0,,0,22,0,0,0,0,N3BWAA - 1657
2008,11,9,7,1450,1440,1651,1644,US,121,124,96,7,10,ATL,PHL,665,3,22,0,,0,-99,-99,-99,-99,-99,N725UW - 1410
2008,2,13,3,1226,1230,1336,1335,AA,130,125,105,1,-4,DFW,DEN,641,6,19,0,,0,-99,-99,-99,-99,-99,N4XSAA - 709
2008,10,2,4,1645,1651,1731,1751,OO,46,60,33,-20,-6,ORD,ATW,160,3,10,0,,0,-99,-99,-99,-99,-99,N928SW - 6257
2008,8,4,1,NA,1045,NA,1300,MQ,NA,135,NA,NA,NA,ORD,MOB,779,NA,NA,1,B,0,-99,-99,-99,-99,-99, - 3935
2008,7,13,7,2011,2015,2233,2240,AA,262,265,238,-7,-4,ORD,SFO,1846,5,19,0,,0,-99,-99,-99,-99,-99,N436AA - 563
2008,4,22,2,1257,1255,1435,1429,OO,98,94,78,6,2,ORD,LNK,466,4,16,0,,0,-99,-99,-99,-99,-99,N918SW - 5866
2008,7,20,7,948,941,1135,1135,EV,107,114,84,0,7,ATL,EYW,646,2,21,0,,0,-99,-99,-99,-99,-99,N331CA - 4473
2008,1,31,4,1627,1415,1949,1740,AA,142,145,100,129,132,ORD,EWR,719,12,30,0,,0,0,24,0,0,105,N548AA - 1450
2008,8,8,5,554,600,843,837,NW,109,97,75,6,-6,MSP,DTW,528,17,17,0,,0,-99,-99,-99,-99,-99,N366NB - 853
2008,9,14,7,1027,1030,1348,1345,AA,141,135,122,3,-3,DFW,TPA,929,4,15,0,,0,-99,-99,-99,-99,-99,N3DLAA - 304
2008,8,29,5,927,933,1052,1055,EV,85,82,62,-3,-6,ATL,CRW,363,2,21,0,,0,-99,-99,-99,-99,-99,N933EV - 4930
2008,4,10,4,1700,1700,2008,1945,NW,128,105,86,23,0,MSP,DTW,528,13,29,0,,0,0,0,23,0,0,N326NB - 993
2008,9,28,7,1352,1344,1632,1633,YV,100,109,85,-1,8,ORD,ABE,654,2,13,0,,0,-99,-99,-99,-99,-99,N506MJ - 7138
2008,10,4,6,2042,2045,2130,2135,AA,48,50,33,-5,-3,DFW,OKC,175,4,11,0,,0,-99,-99,-99,-99,-99,N537AA - 1244
2008,3,28,5,1746,1750,1834,1845,MQ,48,55,28,-11,-4,DFW,SPS,113,8,12,0,,0,-99,-99,-99,-99,-99,N266AE - 3259
2008,10,10,5,1248,1240,1622,1615,AA,154,155,134,7,8,DFW,RDU,1062,6,14,0,,0,-99,-99,-99,-99,-99,N3CMAA - 1788
2008,3,12,3,1935,1935,2035,2050,MQ,120,135,98,-15,0,ATL,ORD,606,5,17,0,,0,-99,-99,-99,-99,-99,N513AE - 4445
