Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Tail_FlightNum
2008,6,8,7,2113,2115,2226,2233,EV,73,78,55,-7,-2,ATL,FAY,331,3,15,0,NA,0,-99,-99,-99,-99,-99,N975EV - 4513
2008,3,30,7,1917,1920,2237,2250,9E,140,150,111,-13,-3,MSP,MDT,898,2,27,0,NA,0,-99,-99,-99,-99,-99,89139E - 2876
2008,2,15,5,1057,1055,1250,1250,MQ,113,115,85,0,2,DFW,VPS,626,11,17,0,NA,0,-99,-99,-99,-99,-99,N816AE - 3357
2008,12,30,2,1622,1558,1914,1858,YV,112,120,92,16,24,ORD,ORF,717,3,17,0,NA,0,0,16,0,0,0,N506MJ - 7106
2008,9,1,1,1113,1120,1208,1215,AA,175,175,155,-7,-7,DFW,SNA,1205,6,14,0,NA,0,-99,-99,-99,-99,-99,N3AEAA - 1743
2008,4,6,7,1304,1305,1314,1314,EV,70,69,50,0,-1,ATL,MEI,267,6,14,0,NA,0,-99,-99,-99,-99,-99,N855AS - 4796
2008,6,22,7,1604,1607,1658,1702,DL,234,235,215,-4,-3,ATL,PHX,1587,4,15,0,NA,0,-99,-99,-99,-99,-99,N677DL - 1031
2008,3,23,7,720,720,1051,1050,AA,151,150,126,1,0,DFW,DTW,987,10,15,0,NA,0,-99,-99,-99,-99,-99,N438AA - 1322
2008,9,2,2,1828,1830,2005,2000,MQ,97,90,66,5,-2,ORD,SGF,438,5,26,0,NA,0,-99,-99,-99,-99,-99,N840AE - 4393
2008,2,4,1,2148,2105,9,2250,9E,141,105,103,79,43,MSP,SGF,528,6,32,0,NA,0,43,0,36,0,0,86599E - 4745
2008,10,22,3,1508,1450,1646,1629,EV,98,99,63,17,18,ATL,PHF,508,4,31,0,NA,0,0,0,11,0,6,N722EV - 4968
2008,12,23,2,1711,1705,2044,2045,AA,153,160,135,-1,6,DFW,MIA,1121,5,13,0,NA,0,-99,-99,-99,-99,-99,N642AA - 1046
2008,1,10,4,2123,1900,2233,2017,YV,70,77,47,136,143,ORD,DSM,299,5,18,0,NA,0,136,0,0,0,0,N77331 - 7177
2008,6,25,3,2020,2020,2235,2246,OH,135,146,105,-11,0,ATL,EWR,745,7,23,0,NA,0,-99,-99,-99,-99,-99,N398CA - 5071
2008,3,20,4,1155,1135,1340,1328,OH,165,173,142,12,20,ATL,MSP,906,5,18,0,NA,0,-99,-99,-99,-99,-99,N689CA - 5036
2008,12,26,5,1706,1500,1916,1712,DL,130,132,99,124,126,ATL,PHL,665,6,25,0,NA,0,2,0,0,0,122,N903DA - 1016
2008,7,30,3,1037,1021,1251,1243,FL,134,142,106,8,16,ATL,LGA,761,5,23,0,NA,0,-99,-99,-99,-99,-99,N308AT - 368
2008,4,8,2,952,940,1056,1050,DL,124,130,107,6,12,ATL,MCI,692,8,9,0,NA,0,-99,-99,-99,-99,-99,N920DE - 1203
2008,1,11,5,1250,1236,1436,1432,EV,106,116,88,4,14,ATL,FNT,644,3,15,0,NA,0,-99,-99,-99,-99,-99,N681BR - 4414
2008,12,13,6,955,957,1145,1152,XE,110,115,81,-7,-2,ATL,CLE,554,5,24,0,NA,0,-99,-99,-99,-99,-99,N12201 - 2818
2008,2,12,2,2106,2110,2235,2258,9E,149,168,135,-23,-4,MSP,IDA,939,3,11,0,NA,0,-99,-99,-99,-99,-99,80299E - 2824
2008,8,13,3,951,947,1221,1211,UA,270,264,240,10,4,ORD,SEA,1721,6,24,0,NA,0,-99,-99,-99,-99,-99,N592UA - 331
2008,2,27,3,1015,1020,1112,1135,MQ,57,75,45,-23,-5,XNA,DFW,281,5,7,0,NA,0,-99,-99,-99,-99,-99,N928AE - 3792
2008,1,19,6,NA,1005,NA,1128,EV,NA,83,NA,NA,NA,ATL,OAJ,399,NA,NA,1,B,0,-99,-99,-99,-99,-99,N889AS - 4816
2008,4,27,7,1745,1750,1822,1840,MQ,37,50,26,-18,-5,ORD,MSN,109,2,9,0,NA,0,-99,-99,-99,-99,-99,N654AE - 4246
2008,7,2,3,754,800,1024,1045,OO,150,165,133,-21,-6,ORD,SAT,1041,3,14,0,NA,0,-99,-99,-99,-99,-99,N708SK - 6089
2008,7,9,3,1450,1440,1710,1705,DL,140,145,115,5,10,ATL,LGA,761,11,14,0,NA,0,-99,-99,-99,-99,-99,N612DL - 916
2008,1,20,7,1419,1420,1741,1750,AA,142,150,126,-9,-1,DFW,RDU,1062,5,11,0,NA,0,-99,-99,-99,-99,-99,N533AA - 1204
2008,6,2,1,2050,1930,2144,2031,MQ,54,61,34,73,80,DFW,GGG,140,6,14,0,NA,0,73,0,0,0,0,N902AE - 3257
2008,1,10,4,1957,1930,2251,2157,OO,114,87,73,54,27,ORD,CRW,416,3,38,0,NA,0,0,0,0,0,54,N916SW - 6043
2008,4,1,2,1450,1453,1625,1637,DL,95,104,74,-12,-3,ATL,PBI,545,8,13,0,NA,0,-99,-99,-99,-99,-99,N129DL - 1183
2008,6,8,7,2329,2105,135,2232,UA,126,87,64,183,144,ORD,MCI,403,3,59,0,NA,0,144,0,39,0,0,N398UA - 269
2008,5,19,1,1725,1720,1952,1937,UA,267,257,246,15,5,ORD,SEA,1721,8,13,0,NA,0,0,0,15,0,0,N582UA - 949
2008,8,25,1,1321,1225,1628,1550,MQ,127,145,111,38,56,DFW,CVG,812,3,13,0,NA,0,37,0,0,0,1,N731BE - 3543
2008,2,21,4,2025,2030,2221,2212,OO,116,102,68,9,-5,ORD,LNK,466,4,44,0,NA,0,-99,-99,-99,-99,-99,N703SK - 6761
2008,12,16,2,NA,1630,NA,1735,MQ,NA,65,NA,NA,NA,ORD,LSE,215,NA,NA,1,B,0,-99,-99,-99,-99,-99,N665MQ - 4237
2008,8,1,5,1721,1725,1930,1916,NW,249,231,211,14,-4,MSP,SJC,1576,6,32,0,NA,0,-99,-99,-99,-99,-99,N374NW - 195
2008,10,7,2,1744,1747,1910,1923,OO,86,96,66,-13,-3,ORD,FSD,462,4,16,0,NA,0,-99,-99,-99,-99,-99,N750SK - 6019
2008,3,21,5,1352,1310,1535,1455,AA,103,105,83,40,42,DFW,OMA,583,4,16,0,NA,0,15,0,0,0,25,N241AA - 1168
2008,11,1,6,838,835,1151,1150,AA,133,135,120,1,3,DFW,DAY,861,3,10,0,NA,0,-99,-99,-99,-99,-99,N431AA - 1042
2008,9,15,1,747,745,1037,1042,US,110,117,90,-5,2,ORD,CLT,599,3,17,0,NA,0,-99,-99,-99,-99,-99,N172US - 1896
2008,4,5,6,1803,1805,2014,2024,EV,131,139,103,-10,-2,ATL,PVD,903,4,24,0,NA,0,-99,-99,-99,-99,-99,N390CA - 4464
2008,1,27,7,1121,1100,1422,1359,DL,121,119,95,23,21,DFW,ATL,732,11,15,0,NA,0,0,0,2,0,21,N976DL - 1614
2008,4,15,2,1835,1840,1943,1955,DL,68,75,52,-12,-5,ATL,LEX,303,6,10,0,NA,0,-99,-99,-99,-99,-99,N958DL - 1286
2008,6,6,5,805,810,911,910,MQ,66,60,53,1,-5,CID,ORD,196,5,8,0,NA,0,-99,-99,-99,-99,-99,N674RJ - 4185
2008,1,15,2,1006,1010,1234,1232,NW,88,82,60,2,-4,ORD,DTW,235,10,18,0,NA,0,-99,-99,-99,-99,-99,N764NC - 1242
2008,6,4,3,1207,1210,1405,1356,NW,238,226,221,9,-3,MSP,SNA,1522,5,12,0,NA,0,-99,-99,-99,-99,-99,N343NB - 148
2008,4,20,7,1714,1715,1943,1955,AA,149,160,134,-12,-1,ORD,AUS,978,5,10,0,NA,0,-99,-99,-99,-99,-99,N298AA - 2293
2008,10,3,5,1823,1820,2221,2215,AA,178,175,150,6,3,ORD,MIA,1197,4,24,0,NA,0,-99,-99,-99,-99,-99,N628AA - 1904
2008,8,4,1,NA,1905,NA,2214,UA,NA,129,NA,NA,NA,ORD,LGA,733,NA,NA,1,B,0,-99,-99,-99,-99,-99,- 850
2008,1,16,3,939,945,1229,1247,US,110,122,87,-18,-6,ORD,PHL,678,4,19,0,NA,0,-99,-99,-99,-99,-99,N763US - 1005
2008,9,19,5,1911,1915,2058,2105,FL,107,110,80,-7,-4,ATL,FLL,581,5,22,0,NA,0,-99,-99,-99,-99,-99,N968AT - 75
2008,4,6,7,2128,2130,2228,2241,NW,120,131,100,-13,-2,MSP,BIL,748,6,14,0,NA,0,-99,-99,-99,-99,-99,N752NW - 143
2008,8,16,6,1230,1235,1251,1255,AA,141,140,123,-4,-5,DFW,PHX,868,5,13,0,NA,0,-99,-99,-99,-99,-99,N515AA - 1279
2008,5,1,4,816,821,923,935,EV,67,74,50,-12,-5,ATL,GSO,306,3,14,0,NA,0,-99,-99,-99,-99,-99,N882AS - 4655
2008,7,12,6,1131,1133,1323,1312,NW,172,159,132,11,-2,ATL,MSP,906,11,29,0,NA,0,-99,-99,-99,-99,-99,N8944E - 1427
2008,5,14,3,754,740,901,840,MQ,67,60,40,21,14,DFW,SJT,228,2,25,0,NA,0,0,14,7,0,0,N851AE - 3883
2008,4,24,4,1733,1735,2051,2100,AA,138,145,112,-9,-2,ORD,BOS,867,5,21,0,NA,0,-99,-99,-99,-99,-99,N422AA - 154
2008,7,13,7,658,700,1034,1037,US,156,157,132,-3,-2,DFW,CLT,936,5,19,0,NA,0,-99,-99,-99,-99,-99,N445US - 1813
2008,7,29,2,753,755,923,935,MQ,90,100,74,-12,-2,DFW,MOB,540,3,13,0,NA,0,-99,-99,-99,-99,-99,N614AE - 3779
2008,8,3,7,1227,1236,1414,1431,OO,107,115,82,-17,-9,ORD,TUL,585,3,22,0,NA,0,-99,-99,-99,-99,-99,N910SW - 6091
2008,12,17,3,1100,1110,1308,1301,NW,128,111,92,7,-10,ORD,MEM,491,12,24,0,NA,0,-99,-99,-99,-99,-99,N8923E - 1598
2008,12,25,4,1148,1130,1252,1245,AA,64,75,46,7,18,DFW,SAT,247,4,14,0,NA,0,-99,-99,-99,-99,-99,N527AA - 577
2008,5,31,6,1727,1715,2123,2130,AA,176,195,161,-7,12,DFW,PHL,1302,5,10,0,NA,0,-99,-99,-99,-99,-99,N424AA - 1072
2008,1,18,5,1447,1447,1553,1603,EV,66,76,39,-10,0,ATL,TLH,223,4,23,0,NA,0,-99,-99,-99,-99,-99,N852AS - 4409
2008,3,25,2,2142,2140,2326,2324,AA,164,164,147,2,2,DFW,SLC,988,5,12,0,NA,0,-99,-99,-99,-99,-99,N465AA - 2059
2008,4,15,2,1816,1745,2155,2115,AA,159,150,113,40,31,ORD,LGA,733,10,36,0,NA,0,0,0,40,0,0,N587AA - 352
2008,9,27,6,2106,2113,2359,10,UA,113,117,89,-11,-7,ORD,PHL,678,5,19,0,NA,0,-99,-99,-99,-99,-99,N824UA - 470
2008,9,5,5,950,955,1100,1100,DL,130,125,85,0,-5,ATL,ORD,606,7,38,0,NA,0,-99,-99,-99,-99,-99,N936DL - 782
2008,6,25,3,1841,1825,2115,2045,AA,154,140,118,30,16,DFW,ORD,802,12,24,0,NA,0,0,0,21,0,9,N214AA - 2368
2008,8,28,4,1910,1915,2119,2130,OH,69,75,47,-11,-5,ORD,CVG,264,5,17,0,NA,0,-99,-99,-99,-99,-99,N678CA - 5271
2008,10,30,4,1107,1110,1244,1240,NW,97,90,66,4,-3,MSP,MCI,393,6,25,0,NA,0,-99,-99,-99,-99,-99,N600TR - 1527
2008,1,8,2,2135,2140,2239,2250,MQ,64,70,49,-11,-5,DFW,SGF,364,2,13,0,NA,0,-99,-99,-99,-99,-99,N858AE - 3647
2008,4,9,3,1427,1430,1507,1515,MQ,40,45,28,-8,-3,ORD,PIA,130,1,11,0,NA,0,-99,-99,-99,-99,-99,N690AE - 4500
2008,10,24,5,948,951,1210,1230,UA,262,279,231,-20,-3,ORD,SFO,1846,3,28,0,NA,0,-99,-99,-99,-99,-99,N664UA - 139
2008,3,11,2,1735,1730,2113,2110,AA,158,160,138,3,5,DFW,DCA,1192,4,16,0,NA,0,-99,-99,-99,-99,-99,N3AEAA - 1188
2008,12,16,2,NA,1530,NA,1740,MQ,NA,130,NA,NA,NA,CID,DFW,685,NA,NA,1,B,0,-99,-99,-99,-99,-99,N631MQ - 3576
2008,2,3,7,2225,1912,206,2248,UA,161,156,128,198,193,ORD,TPA,1012,5,28,0,NA,0,0,193,5,0,0,N486UA - 1568
2008,12,15,1,1010,1005,1153,1150,AA,163,165,145,3,5,DFW,PHX,868,3,15,0,NA,0,-99,-99,-99,-99,-99,N564AA - 1205
2008,2,17,7,1319,1320,1520,1530,FL,121,130,103,-10,-1,ATL,LGA,761,10,8,0,NA,0,-99,-99,-99,-99,-99,N286AT - 355
2008,2,24,7,1323,1310,1546,1520,MQ,83,70,53,26,13,ORD,CMH,296,6,24,0,NA,0,13,0,13,0,0,N622AE - 4291
2008,3,25,2,1904,1905,2129,2127,DL,145,142,120,2,-1,ATL,BDL,859,7,18,0,NA,0,-99,-99,-99,-99,-99,N911DL - 954
2008,2,1,5,2112,2020,2316,2210,MQ,64,50,30,66,52,ORD,FWA,157,5,29,0,NA,0,45,0,14,0,7,N642AE - 4271
2008,6,8,7,1628,1630,1637,1655,FL,69,85,52,-18,-2,ATL,MEM,332,5,12,0,NA,0,-99,-99,-99,-99,-99,N933AT - 529
2008,3,6,4,1843,1845,1929,1940,MQ,46,55,30,-11,-2,ORD,GRB,174,2,14,0,NA,0,-99,-99,-99,-99,-99,N648AE - 3956
2008,2,14,4,1024,1005,1450,1505,DL,566,600,537,-15,19,ATL,HNL,4502,3,26,0,NA,0,-99,-99,-99,-99,-99,N828MH - 1273
2008,10,25,6,2103,2104,19,20,UA,136,136,112,-1,-1,ORD,BOS,867,8,16,0,NA,0,-99,-99,-99,-99,-99,N399UA - 828
2008,2,10,7,2011,2005,2104,2100,AA,113,115,91,4,6,DFW,COS,592,7,15,0,NA,0,-99,-99,-99,-99,-99,N538AA - 829
2008,10,30,4,1213,1216,1351,1401,EV,98,105,82,-10,-3,ATL,CLE,554,4,12,0,NA,0,-99,-99,-99,-99,-99,N904EV - 4970
2008,3,22,6,1014,825,1116,935,MQ,62,70,51,101,109,XNA,DFW,281,4,7,0,NA,0,101,0,0,0,0,N505AE - 3442
2008,10,30,4,1123,1126,1252,1255,DL,89,89,63,-3,-3,ATL,TPA,406,4,22,0,NA,0,-99,-99,-99,-99,-99,N664DN - 905
2008,6,29,7,2243,1945,147,2300,AA,124,135,90,167,178,ORD,EWR,719,7,27,0,NA,0,53,0,13,0,101,N428AA - 1918
2008,12,17,3,2112,2050,2239,2220,FL,147,150,126,19,22,ATL,SAT,874,5,16,0,NA,0,19,0,0,0,0,N963AT - 647
2008,9,30,2,849,855,1021,1018,EV,152,143,126,3,-6,ATL,OMA,821,5,21,0,NA,0,-99,-99,-99,-99,-99,N930EV - 4313
2008,9,21,7,1605,1438,1650,1535,YV,45,57,29,75,87,ORD,GRB,174,5,11,0,NA,0,75,0,0,0,0,N506MJ - 7345
2008,9,11,4,1717,1720,1905,1908,DL,108,108,80,-3,-3,ATL,DCA,547,4,24,0,NA,0,-99,-99,-99,-99,-99,N918DL - 822
2008,4,19,6,1057,1100,1439,1431,DL,222,211,177,8,-3,ATL,SJU,1547,20,25,0,NA,0,-99,-99,-99,-99,-99,N125DL - 423
2008,10,23,4,1954,1955,2217,2220,AA,263,265,230,-3,-1,ORD,SEA,1721,7,26,0,NA,0,-99,-99,-99,-99,-99,N4YSAA - 1377
2008,8,7,4,2301,2136,53,2336,DL,112,120,86,77,85,ATL,DTW,594,7,19,0,NA,0,0,7,0,0,70,N927DA - 1772
2008,8,24,7,919,920,1043,1102,NW,204,222,182,-19,-1,MSP,SEA,1399,7,15,0,NA,0,-99,-99,-99,-99,-99,N590NW - 171
2008,2,19,2,1933,1934,2120,2116,EV,107,102,82,4,-1,ATL,EYW,646,2,23,0,NA,0,-99,-99,-99,-99,-99,N724EV - 4286
2008,2,25,1,1815,1825,2006,2009,US,171,164,150,-3,-10,DFW,PHX,868,11,10,0,NA,0,-99,-99,-99,-99,-99,N306AW - 541
2008,6,28,6,655,700,804,818,NW,189,198,167,-14,-5,MSP,LAS,1300,5,17,0,NA,0,-99,-99,-99,-99,-99,N502US - 775
2008,1,25,5,1125,1115,1249,1245,9E,84,90,61,4,10,MSP,BIS,386,3,20,0,NA,0,-99,-99,-99,-99,-99,85059E - 5651
2008,5,25,7,700,705,1115,1108,NW,195,183,163,7,-5,MSP,MCO,1310,11,21,0,NA,0,-99,-99,-99,-99,-99,N377NW - 586
2008,6,14,6,1730,1643,1811,1728,FL,101,105,74,43,47,ATL,BMI,533,5,22,0,NA,0,0,0,0,0,43,N966AT - 547
2008,5,5,1,1521,1530,1910,1940,NW,169,190,147,-30,-9,MSP,MCO,1310,6,16,0,NA,0,-99,-99,-99,-99,-99,N554NW - 582
2008,2,28,4,1059,1100,1158,1200,MQ,59,60,39,-2,-1,DFW,LAW,140,5,15,0,NA,0,-99,-99,-99,-99,-99,N904AE - 3201
2008,8,4,1,1326,1333,1436,1450,EV,70,77,48,-14,-7,ATL,GNV,300,2,20,0,NA,0,-99,-99,-99,-99,-99,N859AS - 4881
2008,1,15,2,633,640,1014,1020,AA,161,160,135,-6,-7,DFW,DCA,1192,5,21,0,NA,0,-99,-99,-99,-99,-99,N3DHAA - 1428
2008,6,9,1,1549,1538,1731,1717,FL,102,99,81,14,11,ATL,IAD,533,6,15,0,NA,0,-99,-99,-99,-99,-99,N924AT - 62
2008,11,30,7,1312,1315,1420,1417,NW,68,62,42,3,-3,MSP,MSN,228,5,21,0,NA,0,-99,-99,-99,-99,-99,N338NW - 778
2008,1,23,3,2004,1856,2231,2125,FL,327,329,310,66,68,ATL,SFO,2139,6,11,0,NA,0,0,0,66,0,0,N331AT - 57
2008,5,1,4,2001,1920,2225,2201,CO,144,161,105,24,41,ATL,EWR,745,9,30,0,NA,0,0,0,0,2,22,N14609 - 1156
2008,12,20,6,56,1130,438,1600,CO,162,210,141,758,806,DFW,EWR,1372,9,12,0,NA,0,758,0,0,0,0,N17620 - 1136
2008,5,23,5,1553,1555,1832,1852,UA,99,117,86,-20,-2,ORD,BWI,622,4,9,0,NA,0,-99,-99,-99,-99,-99,N304UA - 1128
2008,3,3,1,NA,1645,NA,1810,MQ,NA,85,NA,NA,NA,DFW,LRD,394,NA,NA,1,B,0,-99,-99,-99,-99,-99,- 3555
2008,12,23,2,844,845,1050,1038,FL,126,113,87,12,-1,ATL,PHL,665,7,32,0,NA,0,-99,-99,-99,-99,-99,N300AT - 332
2008,8,18,1,1648,1650,1829,1828,DL,101,98,75,1,-2,ATL,MCO,403,9,17,0,NA,0,-99,-99,-99,-99,-99,N671DN - 177
2008,9,19,5,1957,2002,2034,2054,EV,37,52,24,-20,-5,ATL,CHA,106,3,10,0,NA,0,-99,-99,-99,-99,-99,N835AS - 4390
2008,11,16,7,845,850,1002,955,EV,77,65,41,7,-5,ATL,TRI,227,3,33,0,NA,0,-99,-99,-99,-99,-99,N932EV - 5091
2008,8,8,5,1010,1011,1158,1154,EV,108,103,73,4,-1,ATL,FWA,508,3,32,0,NA,0,-99,-99,-99,-99,-99,N824AS - 4699
2008,5,17,6,1858,1900,2141,2149,UA,103,109,81,-8,-2,ORD,GSO,590,4,18,0,NA,0,-99,-99,-99,-99,-99,N203UA - 352
2008,3,14,5,1308,1256,1512,1519,UA,124,143,104,-7,12,DFW,ORD,802,7,13,0,NA,0,-99,-99,-99,-99,-99,N912UA - 564
2008,7,17,4,1241,1245,1606,1610,AA,145,145,132,-4,-4,DFW,JAX,919,4,9,0,NA,0,-99,-99,-99,-99,-99,N514AA - 490
2008,4,10,4,1005,1010,1252,1253,9E,107,103,78,-1,-5,CID,DTW,431,9,20,0,NA,0,-99,-99,-99,-99,-99,87219E - 2955
2008,10,29,3,1357,1349,1650,1657,YV,113,128,93,-7,8,ORD,SAV,773,3,17,0,NA,0,-99,-99,-99,-99,-99,N502MJ - 7110
2008,5,18,7,1516,1524,1626,1650,YV,190,206,165,-24,-8,ATL,DEN,1199,5,20,0,NA,0,-99,-99,-99,-99,-99,N511MJ - 7065
2008,4,25,5,929,935,1153,1130,AA,264,235,245,23,-6,DFW,PDX,1616,3,16,0,NA,0,0,0,23,0,0,N4YEAA - 1185
2008,6,24,2,805,805,949,943,UA,224,218,196,6,0,ORD,PHX,1440,5,23,0,NA,0,-99,-99,-99,-99,-99,N476UA - 1629
2008,4,8,2,1323,1315,1608,1530,9E,165,135,125,38,8,MSP,OKC,695,15,25,0,NA,0,0,8,30,0,0,85809E - 4711
2008,6,19,4,1122,1102,1251,1208,DL,209,186,181,43,20,ATL,DEN,1199,8,20,0,NA,0,16,0,23,0,4,N702TW - 745
2008,7,15,2,2004,2005,2143,2144,DL,99,99,75,-1,-1,ATL,PBI,545,6,18,0,NA,0,-99,-99,-99,-99,-99,N679DA - 1862
2008,10,24,5,752,755,844,850,AA,52,55,35,-6,-3,DFW,AUS,190,5,12,0,NA,0,-99,-99,-99,-99,-99,N441AA - 1109
2008,4,18,5,1610,1610,1726,1735,MQ,76,85,55,-9,0,DFW,BTR,383,4,17,0,NA,0,-99,-99,-99,-99,-99,N812AE - 3395
2008,7,19,6,1639,1545,1939,1855,MQ,120,130,102,44,54,ORD,BDL,783,2,16,0,NA,0,0,0,0,0,44,N825AE - 4481
2008,9,8,1,1642,1635,1901,1741,FL,199,126,111,80,7,ATL,HOU,696,6,82,0,NA,0,0,0,73,0,7,N906AT - 157
2008,9,15,1,729,739,821,836,EV,52,57,33,-15,-10,ATL,AVL,164,2,17,0,NA,0,-99,-99,-99,-99,-99,N881AS - 4468
2008,3,14,5,1955,1950,2059,2100,MQ,64,70,42,-1,5,DFW,XNA,281,7,15,0,NA,0,-99,-99,-99,-99,-99,N500AE - 3757
2008,6,6,5,1231,1210,1501,1435,NW,90,85,56,26,21,ORD,DTW,235,7,27,0,NA,0,1,0,5,0,20,N926NW - 1244
2008,1,19,6,1815,1815,1952,1950,AA,97,95,70,2,0,DFW,HSV,603,5,22,0,NA,0,-99,-99,-99,-99,-99,N259AA - 1902
2008,8,29,5,2024,2020,2147,2144,EV,83,84,57,3,4,ATL,CRW,363,2,24,0,NA,0,-99,-99,-99,-99,-99,N931EV - 4534
2008,2,18,1,1614,1445,1908,1750,MQ,114,125,94,78,89,DFW,LEX,785,5,15,0,NA,0,62,0,0,0,16,N844AE - 3631
2008,8,8,5,1646,1645,1807,1820,AA,201,215,183,-13,1,DFW,SFO,1464,3,15,0,NA,0,-99,-99,-99,-99,-99,N592AA - 1573
2008,7,14,1,1103,1056,1201,1202,DL,178,186,159,-1,7,ATL,DEN,1199,8,11,0,NA,0,-99,-99,-99,-99,-99,N613DL - 745
2008,6,19,4,1731,1733,1859,1848,9E,88,75,43,11,-2,ATL,CHS,259,2,43,0,NA,0,-99,-99,-99,-99,-99,91709E - 2002
2008,1,29,2,2120,2120,2255,2304,9E,155,164,134,-9,0,MSP,GTF,887,5,16,0,NA,0,-99,-99,-99,-99,-99,84929E - 5680
2008,12,2,2,727,715,1016,1017,US,109,122,90,-1,12,ORD,PHL,678,7,12,0,NA,0,-99,-99,-99,-99,-99,N422US - 1563
2008,10,2,4,1017,1020,1416,1429,NW,179,189,162,-13,-3,MSP,TPA,1307,6,11,0,NA,0,-99,-99,-99,-99,-99,N519US - 436
2008,11,11,2,802,816,1010,1048,UA,248,272,219,-38,-14,ORD,LAX,1745,8,21,0,NA,0,-99,-99,-99,-99,-99,N672UA - 842
2008,6,19,4,552,555,820,817,NW,148,142,121,3,-3,DFW,MSP,852,8,19,0,NA,0,-99,-99,-99,-99,-99,N301NB - 410
2008,10,15,3,1323,1326,1347,1355,DL,84,89,59,-8,-3,ATL,MSY,425,5,20,0,NA,0,-99,-99,-99,-99,-99,N969DL - 1493
2008,6,24,2,829,805,1103,1055,MQ,94,110,78,8,24,ORD,GSP,577,2,14,0,NA,0,-99,-99,-99,-99,-99,N682AE - 4165
2008,9,16,2,1422,1420,1607,1605,MQ,105,105,85,2,2,DFW,PNS,604,2,18,0,NA,0,-99,-99,-99,-99,-99,N835AE - 3605
2008,1,11,5,1413,1414,1518,1525,OO,125,131,109,-7,-1,CID,DEN,692,8,8,0,NA,0,-99,-99,-99,-99,-99,N909SW - 6655
2008,11,9,7,1450,1440,1651,1644,US,121,124,96,7,10,ATL,PHL,665,3,22,0,NA,0,-99,-99,-99,-99,-99,N725UW - 1410
2008,7,3,4,2049,2048,2345,2359,UA,116,131,103,-14,1,ORD,PVD,849,4,9,0,NA,0,-99,-99,-99,-99,-99,N377UA - 228
2008,4,15,2,910,915,1016,1015,MQ,66,60,43,1,-5,ORD,LSE,215,3,20,0,NA,0,-99,-99,-99,-99,-99,N644AE - 4201
2008,5,22,4,1018,912,1157,1112,NW,219,240,196,45,66,MSP,SFO,1589,3,20,0,NA,0,45,0,0,0,0,N502US - 365
2008,12,2,2,2209,2015,2220,2036,EV,71,81,42,104,114,ATL,MEI,267,7,22,0,NA,0,104,0,0,0,0,N828AS - 4977
2008,7,2,3,924,925,1013,1005,AA,109,100,82,8,-1,DFW,ABQ,569,12,15,0,NA,0,-99,-99,-99,-99,-99,N417AA - 1681
2008,8,17,7,1208,1115,1322,1231,DL,254,256,233,51,53,ATL,LAS,1747,8,13,0,NA,0,51,0,0,0,0,N638DL - 905
2008,2,16,6,656,700,813,802,UA,137,122,96,11,-4,ATL,ORD,606,25,16,0,NA,0,-99,-99,-99,-99,-99,N416UA - 895
2008,1,21,1,2126,2110,2257,2251,FL,91,101,76,6,16,ATL,DCA,547,5,10,0,NA,0,-99,-99,-99,-99,-99,N977AT - 182
2008,8,5,2,1136,1135,1613,1620,AA,217,225,196,-7,1,DFW,BOS,1562,8,13,0,NA,0,-99,-99,-99,-99,-99,N4XTAA - 424
2008,6,9,1,1157,1145,1506,1455,AA,129,130,102,11,12,ORD,LGA,733,13,14,0,NA,0,-99,-99,-99,-99,-99,N581AA - 378
2008,1,18,5,2128,2056,18,2347,UA,110,111,92,31,32,ORD,ATL,606,4,14,0,NA,0,7,0,0,0,24,N812UA - 640
2008,4,29,2,1756,1800,1927,1940,MQ,91,100,70,-13,-4,DFW,MOB,540,3,18,0,NA,0,-99,-99,-99,-99,-99,N942AE - 3449
2008,5,5,1,1833,1830,1925,1930,MQ,52,60,34,-5,3,ORD,CID,196,11,7,0,NA,0,-99,-99,-99,-99,-99,N660CL - 4353
2008,1,4,5,1359,1355,1540,1543,OO,101,108,75,-3,4,ORD,BHM,584,4,22,0,NA,0,-99,-99,-99,-99,-99,N745SK - 6226
2008,7,23,3,1025,905,1151,1034,UA,146,149,117,77,80,ORD,DEN,888,10,19,0,NA,0,77,0,0,0,0,N646UA - 245
2008,11,21,5,1024,1018,1329,1332,UA,125,134,111,-3,6,ORD,BOS,867,3,11,0,NA,0,-99,-99,-99,-99,-99,N587UA - 532
2008,8,26,2,NA,1727,NA,1812,EV,NA,105,NA,NA,NA,ATL,STL,483,NA,NA,1,C,0,-99,-99,-99,-99,-99,N709EV - 4315
2008,8,29,5,858,905,1204,1213,DL,126,128,103,-9,-7,DFW,ATL,732,7,16,0,NA,0,-99,-99,-99,-99,-99,N941DL - 760
2008,1,22,2,2105,2110,2140,2148,NW,95,98,76,-8,-5,MSP,RAP,490,7,12,0,NA,0,-99,-99,-99,-99,-99,N365NB - 1263
2008,8,13,3,1631,1456,1830,1657,DL,119,121,85,93,95,ATL,FLL,581,7,27,0,NA,0,93,0,0,0,0,N6707A - 865
